model,filename,file_size_mb,load_success,error,watertight,manifold_edge_ratio,boundary_edge_ratio,nonmanifold_edge_ratio,connected_components,vertex_count,face_count,triangle_ratio,non_triangle_ratio,has_uv,uv_bbox_efficiency,uv_packed_area,has_texture,pbr_channel_count,texture_resolution,surface_area,bbox_diag,seconds
Hi3DGen,a_house_with_no_windows.glb,27.0673,True,,True,1.0,0.0,0.0,2,591274,1182540,1.0,0.0,False,nan,nan,False,0,0,7.453214,1.57085,6.476
Hi3DGen,a_knight_holding_a_long_sword.glb,4.8372,True,,True,1.0,0.0,0.0,11,105650,211288,1.0,0.0,False,nan,nan,False,0,0,1.116655,1.117429,1.09
Hi3DGen,a_koi_fish_flying_in_the_sky.glb,5.5082,True,,False,0.9999,0.0001,0.0,5,120311,240602,1.0,0.0,False,nan,nan,False,0,0,1.255489,1.226321,1.254
Hi3DGen,a_large_blue_box.glb,36.1647,True,,True,1.0,0.0,0.0,2,790010,1580012,1.0,0.0,False,nan,nan,False,0,0,11.341618,1.608645,8.75
Hi3DGen,a_large_open_book.glb,21.6847,True,,True,1.0,0.0,0.0,11,473692,947360,1.0,0.0,False,nan,nan,False,0,0,5.371538,1.495972,5.287
Hi3DGen,a_large_present_with_a_red_ribbon.glb,26.2894,True,,True,1.0,0.0,0.0,9,574282,1148552,1.0,0.0,False,nan,nan,False,0,0,7.481569,1.615677,6.282
Hi3DGen,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,5.5914,True,,False,1.0,0.0,0.0,7,122128,244246,1.0,0.0,False,nan,nan,False,0,0,1.530934,1.108243,1.255
Hi3DGen,a_light_shining_on_a_giraffe_in_a_street.glb,5.9879,True,,False,1.0,0.0,0.0,11,130796,261554,1.0,0.0,False,nan,nan,False,0,0,1.425635,1.300234,1.377
Hi3DGen,a_long-island_ice_tea_cocktail.glb,10.8075,True,,True,1.0,0.0,0.0,14,236076,472132,1.0,0.0,False,nan,nan,False,0,0,2.610834,1.250462,2.48
Hi3DGen,a_margarita.glb,8.0942,True,,True,1.0,0.0,0.0,10,176806,353580,1.0,0.0,False,nan,nan,False,0,0,1.983421,1.329919,1.84
Hi3DGen,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,24.1402,True,,False,0.9999,0.0001,0.0,11,527344,1054630,1.0,0.0,False,nan,nan,False,0,0,7.006772,1.345618,5.713
Hi3DGen,a_milk_container_on_a_table.glb,10.7051,True,,True,1.0,0.0,0.0,2,233836,467664,1.0,0.0,False,nan,nan,False,0,0,2.718451,1.161475,2.453
Hi3DGen,a_monarch_butterfly.glb,3.8461,True,,True,1.0,0.0,0.0,2,84000,167992,1.0,0.0,False,nan,nan,False,0,0,1.052533,1.264875,0.899
Hi3DGen,a_mountain.glb,9.1667,True,,False,1.0,0.0,0.0,2,200230,400446,1.0,0.0,False,nan,nan,False,0,0,1.946207,1.415026,2.122
Hi3DGen,a_nerdy_bear_wearing_glasses_and_a_bowtie.glb,20.5195,True,,False,1.0,0.0,0.0,13,448238,896452,1.0,0.0,False,nan,nan,False,0,0,4.562788,1.434371,4.807
Hi3DGen,a_painting_of_an_ornate_treasure_chest_with_a_broad_sword_propped_up_against_it.glb,18.5692,True,,True,1.0,0.0,0.0,30,405640,811228,1.0,0.0,False,nan,nan,False,0,0,4.612186,1.403484,4.38
Hi3DGen,a_pair_of_headphones_on_a_statue_of_a_horse.glb,21.4913,True,,True,1.0,0.0,0.0,24,469460,938932,1.0,0.0,False,nan,nan,False,0,0,4.960602,1.52336,5.153
Hi3DGen,a_pickup_truck.glb,14.4799,True,,True,1.0,0.0,0.0,22,316250,632684,1.0,0.0,False,nan,nan,False,0,0,3.869241,1.186876,3.336
Hi3DGen,a_pig_in_a_forest.glb,13.9929,True,,True,1.0,0.0,0.0,3,305650,611328,1.0,0.0,False,nan,nan,False,0,0,3.158594,1.515695,3.254
Hi3DGen,a_plant.glb,11.03,True,,False,1.0,0.0,0.0,3,240930,481866,1.0,0.0,False,nan,nan,False,0,0,2.407459,1.610146,2.544
Hi3DGen,a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,17.8903,True,,False,1.0,0.0,0.0,18,390802,781584,1.0,0.0,False,nan,nan,False,0,0,4.210212,1.453933,4.191
Hi3DGen,a_pumpkin.glb,32.1409,True,,True,1.0,0.0,0.0,428,702514,1403396,1.0,0.0,False,nan,nan,False,0,0,7.575708,1.725882,8.064
Hi3DGen,a_rabbit_with_white_fur_and_black-tipped_ears.glb,15.5285,True,,False,1.0,0.0,0.0,12,339210,678390,1.0,0.0,False,nan,nan,False,0,0,3.445249,1.518166,3.639
Hi3DGen,a_red_sphere_on_top_of_a_yellow_box.glb,16.4393,True,,True,1.0,0.0,0.0,3,359104,718196,1.0,0.0,False,nan,nan,False,0,0,4.875445,1.325659,3.79
Hi3DGen,a_red_sports_car_on_the_road.glb,10.7652,True,,True,1.0,0.0,0.0,9,235114,470364,1.0,0.0,False,nan,nan,False,0,0,2.872032,1.155089,2.493
Hi3DGen,a_robot.glb,9.7074,True,,True,1.0,0.0,0.0,11,212040,424080,1.0,0.0,False,nan,nan,False,0,0,2.279426,1.298729,2.173
Hi3DGen,a_shoe.glb,8.7957,True,,True,1.0,0.0,0.0,4,192116,384260,1.0,0.0,False,nan,nan,False,0,0,2.127763,1.239491,1.98
Hi3DGen,a_small_house.glb,26.1661,True,,True,1.0,0.0,0.0,6,571570,1143208,1.0,0.0,False,nan,nan,False,0,0,7.324832,1.611039,6.205
Hi3DGen,a_snowy_owl_standing_in_a_grassy_field.glb,18.7518,True,,True,1.0,0.0,0.0,8,409620,819224,1.0,0.0,False,nan,nan,False,0,0,4.069981,1.497692,4.439
Hi3DGen,a_store_front.glb,22.9421,True,,True,1.0,0.0,0.0,4,501158,1002308,1.0,0.0,False,nan,nan,False,0,0,6.893545,1.418326,5.383
Hi3DGen,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,6.9534,True,,True,1.0,0.0,0.0,10,151862,303780,1.0,0.0,False,nan,nan,False,0,0,1.687478,1.198557,1.563
Hi3DGen,a_sweatshirt.glb,21.7967,True,,True,1.0,0.0,0.0,20,476130,952276,1.0,0.0,False,nan,nan,False,0,0,5.289899,1.420023,5.143
Hi3DGen,a_thumbnail_image_of_an_ice_cream_cone.glb,5.918,True,,True,1.0,0.0,0.0,2,129256,258516,1.0,0.0,False,nan,nan,False,0,0,1.29465,1.124094,1.309
Hi3DGen,a_trash_bin.glb,18.3562,True,,False,0.9996,0.0004,0.0,4,401097,801708,1.0,0.0,False,nan,nan,False,0,0,4.795958,1.386922,4.275
Hi3DGen,a_wooden_post.glb,3.1535,True,,False,0.9996,0.0004,0.0,4,68882,137702,1.0,0.0,False,nan,nan,False,0,0,0.805881,1.073244,0.722
Hi3DGen,an_abstract_painting_of_a_spaceship.glb,17.38,True,,False,1.0,0.0,0.0,22,379636,759330,1.0,0.0,False,nan,nan,False,0,0,4.16459,1.551498,4.036
Hi3DGen,an_aerial_view_of_the_Great_Pyramid.glb,20.7171,True,,True,1.0,0.0,0.0,47,452572,905052,1.0,0.0,False,nan,nan,False,0,0,5.557807,1.549693,4.852
Hi3DGen,an_antique_chest.glb,27.6626,True,,False,1.0,0.0,0.0,13,604304,1208506,1.0,0.0,False,nan,nan,False,0,0,7.52791,1.542604,6.551
Hi3DGen,an_antique_chest_with_three_drawers.glb,18.1841,True,,False,1.0,0.0,0.0,12,397186,794496,1.0,0.0,False,nan,nan,False,0,0,5.213452,1.404091,4.216
Hi3DGen,an_armchair.glb,26.483,True,,True,1.0,0.0,0.0,8,578516,1157000,1.0,0.0,False,nan,nan,False,0,0,6.710507,1.677645,6.265
Hi3DGen,an_avocado.glb,10.5074,True,,True,1.0,0.0,0.0,9,229522,459012,1.0,0.0,False,nan,nan,False,0,0,2.268465,1.316947,2.374
Hi3DGen,an_elephant.glb,12.1557,True,,True,1.0,0.0,0.0,14,265536,531020,1.0,0.0,False,nan,nan,False,0,0,2.842327,1.340536,2.784
Hi3DGen,an_emoji_of_a_baby_penguin_wearing_a_blue_hat.glb,11.9839,True,,True,1.0,0.0,0.0,7,261776,523528,1.0,0.0,False,nan,nan,False,0,0,2.717676,1.290899,2.792
Hi3DGen,an_illustration_of_a_teapot.glb,11.37,True,,False,1.0,0.0,0.0,8,248364,496706,1.0,0.0,False,nan,nan,False,0,0,2.748228,1.308596,2.626
Hi3DGen,an_orange.glb,27.141,True,,True,1.0,0.0,0.0,22,592904,1185720,1.0,0.0,False,nan,nan,False,0,0,5.764172,1.690242,6.597
Hi3DGen,an_ornate_gold_harp.glb,7.4472,True,,False,1.0,0.0,0.0,8,162636,325386,1.0,0.0,False,nan,nan,False,0,0,1.864414,1.285731,1.691
Hi3DGen,an_ostrich.glb,10.3953,True,,False,1.0,0.0,0.0,6,227068,454130,1.0,0.0,False,nan,nan,False,0,0,2.308338,1.308526,2.385
Hi3DGen,an_owl_standing_on_a_wire.glb,14.0798,True,,True,1.0,0.0,0.0,13,307558,615104,1.0,0.0,False,nan,nan,False,0,0,3.099746,1.334232,3.307
Hi3DGen,artificial_intelligence.glb,15.8175,True,,True,1.0,0.0,0.0,12,345516,691032,1.0,0.0,False,nan,nan,False,0,0,3.695167,1.45975,3.73
Hi3DGen,beer.glb,14.9782,True,,True,1.0,0.0,0.0,8,327188,654348,1.0,0.0,False,nan,nan,False,0,0,3.652546,1.347863,3.417
Hi3DGen,black_hi-top_sneakers.glb,20.5913,True,,False,1.0,0.0,0.0,10,449802,899598,1.0,0.0,False,nan,nan,False,0,0,5.24474,1.398059,4.847
Hi3DGen,bond.glb,36.8328,True,,False,1.0,0.0,0.0,7,804604,1609210,1.0,0.0,False,nan,nan,False,0,0,10.211328,1.700095,8.992
Hi3DGen,chair.glb,4.9969,True,,True,1.0,0.0,0.0,20,109156,218236,1.0,0.0,False,nan,nan,False,0,0,1.281873,1.225191,1.123
Hi3DGen,feeling.glb,6.945,True,,True,1.0,0.0,0.0,5,151696,303384,1.0,0.0,False,nan,nan,False,0,0,1.668227,1.119637,1.559
Hi3DGen,insight.glb,15.908,True,,True,1.0,0.0,0.0,2,347486,694996,1.0,0.0,False,nan,nan,False,0,0,3.603546,1.446828,3.691
Hi3DGen,life.glb,22.3015,True,,True,1.0,0.0,0.0,11,487128,974392,1.0,0.0,False,nan,nan,False,0,0,4.965408,1.438854,5.296
Hi3DGen,metal.glb,55.6093,True,,True,1.0,0.0,0.0,47,1214576,2429976,1.0,0.0,False,nan,nan,False,0,0,13.710152,1.625004,14.112
Hi3DGen,molecule.glb,14.8581,True,,True,1.0,0.0,0.0,15,324554,649124,1.0,0.0,False,nan,nan,False,0,0,3.38514,1.609701,3.441
Hunyuan3D-2,A_cartoon_house_with_red_roof.glb,2.3051,True,,False,0.8073,0.1927,0.0,559,26721,40000,1.0,0.0,True,0.9991,0.6958,True,1,1024,21.498349,3.301016,0.232
Hunyuan3D-2,A_castle_made_of_cardboard.glb,2.51,True,,False,0.7315,0.2685,0.0,1216,30430,40000,1.0,0.0,True,0.9982,0.6368,True,1,1024,17.713556,3.118575,0.267
Hunyuan3D-2,A_heart_made_of_wood.glb,2.6095,True,,False,0.872,0.128,0.0,513,24164,40000,1.0,0.0,True,0.999,0.7506,True,1,1024,8.608275,2.866258,0.22
Hunyuan3D-2,A_photo_of_a_Japanese_Porcelain_Imari_vase_on_the_ground_below_a_wooden_chair.glb,2.3702,True,,False,0.8841,0.1159,0.0,170,23810,40000,1.0,0.0,True,0.9991,0.6265,True,1,1024,9.88814,2.662496,0.254
Hunyuan3D-2,A_photo_of_a_Ming_Dynasty_vase_on_a_leather_topped_table.glb,2.0599,True,,False,0.8949,0.1051,0.0,144,23434,40000,1.0,0.0,True,0.9992,0.5661,True,1,1024,11.300475,2.841837,0.175
Hunyuan3D-2,A_photograph_of_a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,2.2866,True,,False,0.8399,0.1601,0.0,341,25453,40000,1.0,0.0,True,0.9991,0.6011,True,1,1024,6.365105,2.635936,0.177
Hunyuan3D-2,A_rhino_beetle_this_size_of_a_tank_grapples_a_real_life_passenger_airplane_on_the_tarmac.glb,2.1516,True,,False,0.7915,0.2085,0.0,578,27503,40000,1.0,0.0,True,0.9991,0.654,True,1,1024,6.963466,2.738276,0.175
Hunyuan3D-2,Anubis_wearing_sunglasses_and_sitting_astride_a_hog_motorcyle.glb,2.5893,True,,False,0.7612,0.2388,0.0,686,28726,40000,1.0,0.0,True,0.9992,0.5725,True,1,1024,8.889685,3.006057,0.245
Hunyuan3D-2,The_Oriental_Pearl.glb,2.374,True,,False,0.8128,0.1872,0.0,567,26597,40000,1.0,0.0,True,0.9982,0.6531,True,1,1024,14.418899,3.441561,0.256
Hunyuan3D-2,a_Christmas_tree.glb,3.0744,True,,False,0.5699,0.4301,0.0,2894,39288,40000,1.0,0.0,True,0.9984,0.5478,True,1,1024,9.888243,2.482704,0.24
Hunyuan3D-2,a_baby_penguin.glb,2.1735,True,,False,0.8622,0.1378,0.0,314,24650,40000,1.0,0.0,True,0.9991,0.5959,True,1,1024,7.525896,2.841959,0.268
Hunyuan3D-2,a_baby_penguin_wearing_a_blue_hat.glb,2.341,True,,False,0.8147,0.1853,0.0,672,26683,40000,1.0,0.0,True,0.9991,0.5823,True,1,1024,4.94747,2.43628,0.236
Hunyuan3D-2,a_ball.glb,1.4917,True,,False,0.9757,0.0243,0.0,8,20745,40000,1.0,0.0,True,0.9991,0.6486,True,1,1024,12.53073,3.441329,0.239
Hunyuan3D-2,a_bamboo_ladder.glb,2.2685,True,,False,0.8121,0.1879,0.0,555,26462,40000,1.0,0.0,True,0.9993,0.3785,True,1,1024,3.203613,2.332288,0.25
Hunyuan3D-2,a_barred_owl_peeking_out_from_dense_tree_branches.glb,2.9849,True,,False,0.6779,0.3221,0.0,1839,33171,40000,1.0,0.0,True,0.9991,0.6739,True,1,1024,9.633126,2.801739,0.256
Hunyuan3D-2,a_bird.glb,2.4384,True,,False,0.7618,0.2382,0.0,1045,28945,40000,1.0,0.0,True,0.9991,0.6337,True,1,1024,5.619219,2.91243,0.27
Hunyuan3D-2,a_black_baseball_hat.glb,1.8402,True,,False,0.8543,0.1457,0.0,295,24838,40000,1.0,0.0,True,0.9992,0.5622,True,1,1024,10.275895,2.706336,0.247
Hunyuan3D-2,a_black_t-shirt_with_the_peace_sign_on_it.glb,1.6936,True,,False,0.8884,0.1116,0.0,198,23627,40000,1.0,0.0,True,0.9991,0.5729,True,1,1024,13.763451,2.928411,0.239
Hunyuan3D-2,a_bloody_mary_cocktail.glb,2.5999,True,,False,0.6844,0.3156,0.0,1798,32879,40000,1.0,0.0,True,0.9991,0.7133,True,1,1024,8.145372,2.522106,0.291
Hunyuan3D-2,a_blue_t-shirt_with_a_dinosaur_on_it.glb,2.1081,True,,False,0.8792,0.1208,0.0,189,24040,40000,1.0,0.0,True,0.9991,0.6268,True,1,1024,7.905142,3.031968,0.242
Hunyuan3D-2,a_boat.glb,2.1522,True,,False,0.7857,0.2143,0.0,489,27637,40000,1.0,0.0,True,0.9983,0.5672,True,1,1024,11.8562,3.222325,0.248
Hunyuan3D-2,a_bookshelf_with_ten_books_stacked_vertically.glb,2.146,True,,False,0.8703,0.1297,0.0,170,24294,40000,1.0,0.0,True,0.9991,0.6043,True,1,1024,7.711721,2.280848,0.252
Hunyuan3D-2,a_bowl.glb,1.6692,True,,False,0.9202,0.0798,0.0,216,22529,40000,1.0,0.0,True,0.9991,0.5753,True,1,1024,12.078631,2.986331,0.238
Hunyuan3D-2,a_bundle_of_blue_and_yellow_flowers_in_a_vase.glb,3.4465,True,,False,0.4636,0.5364,0.0,5822,47291,40000,1.0,0.0,True,0.9983,0.579,True,1,1024,16.503034,2.898491,0.258
Hunyuan3D-2,a_capybara_made_of_voxels_sitting_in_a_field.glb,2.0888,True,,False,0.8347,0.1653,0.0,481,25742,40000,1.0,0.0,True,0.9991,0.6575,True,1,1024,6.208875,2.561948,0.244
Hunyuan3D-2,a_cardboard_spaceship.glb,2.2242,True,,False,0.798,0.202,0.0,463,27138,40000,1.0,0.0,True,0.9991,0.6867,True,1,1024,7.526126,2.748944,0.25
Hunyuan3D-2,a_cat.glb,2.535,True,,False,0.7603,0.2397,0.0,967,28881,40000,1.0,0.0,True,0.9982,0.6119,True,1,1024,8.62198,3.157096,0.257
Hunyuan3D-2,a_cat_statue.glb,1.7232,True,,False,0.9433,0.0567,0.0,27,21774,40000,1.0,0.0,True,0.9992,0.5412,True,1,1024,5.959908,2.656828,0.229
Hunyuan3D-2,a_chest.glb,2.2037,True,,False,0.8835,0.1165,0.0,254,23901,40000,1.0,0.0,True,0.999,0.7152,True,1,1024,11.729474,2.65912,0.273
Hunyuan3D-2,a_coffee_maker.glb,1.8181,True,,False,0.8828,0.1172,0.0,229,23845,40000,1.0,0.0,True,0.9991,0.6933,True,1,1024,12.135383,2.835665,0.253
Hunyuan3D-2,a_coffee_table.glb,2.0098,True,,False,0.8837,0.1163,0.0,79,23772,40000,1.0,0.0,True,0.9992,0.55,True,1,1024,8.342317,3.026602,0.254
Hunyuan3D-2,a_fish.glb,2.6733,True,,False,0.818,0.182,0.0,712,26238,40000,1.0,0.0,True,0.9992,0.5725,True,1,1024,2.881035,2.378054,0.293
Hunyuan3D-2,a_fish_without_eyes.glb,2.6077,True,,False,0.8547,0.1453,0.0,363,24890,40000,1.0,0.0,True,0.9991,0.6326,True,1,1024,4.025904,2.624936,0.253
Hunyuan3D-2,a_fox.glb,2.5745,True,,False,0.7364,0.2636,0.0,1263,30231,40000,1.0,0.0,True,0.9991,0.6576,True,1,1024,8.893682,3.161734,0.248
Hunyuan3D-2,a_friendly_car.glb,2.0249,True,,False,0.8178,0.1822,0.0,542,26381,40000,1.0,0.0,True,0.9991,0.666,True,1,1024,10.250972,2.425532,0.221
Hunyuan3D-2,a_green_pepper.glb,2.0701,True,,False,0.8474,0.1526,0.0,503,25140,40000,1.0,0.0,True,0.9991,0.6549,True,1,1024,6.447266,2.608438,0.247
Hunyuan3D-2,a_half-full_pitcher_of_stout.glb,2.0777,True,,False,0.8607,0.1393,0.0,392,24612,40000,1.0,0.0,True,0.9991,0.6409,True,1,1024,9.073724,2.749662,0.24
Hunyuan3D-2,a_hammer.glb,1.9003,True,,False,0.9291,0.0709,0.0,126,22248,40000,1.0,0.0,True,0.9991,0.6492,True,1,1024,2.599946,2.355171,0.231
Hunyuan3D-2,a_handpalm.glb,2.3013,True,,False,0.8419,0.1581,0.0,651,25304,40000,1.0,0.0,True,0.9991,0.5811,True,1,1024,4.850539,2.512685,0.248
Hunyuan3D-2,a_hat.glb,1.8555,True,,False,0.8947,0.1053,0.0,148,23413,40000,1.0,0.0,True,0.9992,0.557,True,1,1024,10.228359,2.827213,0.242
Hunyuan3D-2,a_horse_without_a_rider.glb,2.4338,True,,False,0.774,0.226,0.0,765,28305,40000,1.0,0.0,True,0.9991,0.6114,True,1,1024,5.333824,2.622858,0.295
Hunyuan3D-2,a_house.glb,2.6056,True,,False,0.8213,0.1787,0.0,612,26264,40000,1.0,0.0,True,0.9981,0.6894,True,1,1024,17.550679,3.134163,0.292
Hunyuan3D-2,a_house_with_no_windows.glb,2.1903,True,,False,0.8678,0.1322,0.0,269,24436,40000,1.0,0.0,True,0.9991,0.6277,True,1,1024,18.337011,3.276034,0.241
Hunyuan3D-2,a_knight_holding_a_long_sword.glb,2.3788,True,,False,0.8089,0.1911,0.0,553,26750,40000,1.0,0.0,True,0.9992,0.5602,True,1,1024,3.353619,2.206623,0.184
Hunyuan3D-2,a_koi_fish_flying_in_the_sky.glb,2.4592,True,,False,0.8088,0.1912,0.0,516,26741,40000,1.0,0.0,True,0.9991,0.5867,True,1,1024,3.933891,2.763098,0.257
Hunyuan3D-2,a_large_blue_box.glb,2.0066,True,,False,0.8601,0.1399,0.0,558,24626,40000,1.0,0.0,True,0.9991,0.6542,True,1,1024,19.672912,3.189768,0.253
Hunyuan3D-2,a_large_open_book.glb,2.1846,True,,False,0.8381,0.1619,0.0,470,25441,40000,1.0,0.0,True,0.999,0.7426,True,1,1024,10.322043,2.827014,0.244
Hunyuan3D-2,a_large_present_with_a_red_ribbon.glb,2.1963,True,,False,0.7776,0.2224,0.0,596,28049,40000,1.0,0.0,True,0.9991,0.6688,True,1,1024,16.746938,3.212886,0.258
Hunyuan3D-2,a_large_stone_pedestal_without_a_statue_of_a_horse_on_it.glb,2.2909,True,,False,0.8572,0.1428,0.0,359,24784,40000,1.0,0.0,True,0.9991,0.6389,True,1,1024,4.224087,2.255158,0.253
Hunyuan3D-2,a_light_shining_on_a_giraffe_in_a_street.glb,2.5547,True,,False,0.8258,0.1742,0.0,556,25964,40000,1.0,0.0,True,0.9992,0.5346,True,1,1024,2.436279,2.269491,0.251
Hunyuan3D-2,a_long-island_ice_tea_cocktail.glb,2.2352,True,,False,0.8583,0.1417,0.0,286,24773,40000,1.0,0.0,True,0.9991,0.6888,True,1,1024,5.237384,2.427891,0.249
Hunyuan3D-2,a_margarita.glb,2.2865,True,,False,0.8001,0.1999,0.0,722,27223,40000,1.0,0.0,True,0.9991,0.6563,True,1,1024,6.072298,2.786567,0.272
Hunyuan3D-2,a_metallic_blue_sphere_to_the_left_of_a_brown_cardboard_box.glb,1.7176,True,,False,0.9324,0.0676,0.0,46,22142,40000,1.0,0.0,True,0.9981,0.7126,True,1,1024,22.950312,2.74528,0.245
Hunyuan3D-2,a_milk_container_on_a_table.glb,1.9241,True,,False,0.8843,0.1157,0.0,465,23753,40000,1.0,0.0,True,0.9991,0.6108,True,1,1024,5.693209,2.337364,0.243
Hunyuan3D-2,a_monarch_butterfly.glb,2.8637,True,,False,0.7726,0.2274,0.0,997,28157,40000,1.0,0.0,True,0.9991,0.7123,True,1,1024,3.204356,2.470398,0.25
Hunyuan3D-2,a_mountain.glb,2.2338,True,,False,0.8716,0.1284,0.0,305,24290,40000,1.0,0.0,True,0.9991,0.686,True,1,1024,7.307116,2.934062,0.178
Hunyuan3D-2,a_nerdy_bear_wearing_glasses_and_a_bowtie.glb,2.5127,True,,False,0.7931,0.2069,0.0,684,27428,40000,1.0,0.0,True,0.9991,0.6317,True,1,1024,8.651738,2.82719,0.289
Hunyuan3D-2,a_painting_of_an_ornate_treasure_chest_with_a_broad_sword_propped_up_against_it.glb,2.5856,True,,False,0.8045,0.1955,0.0,494,26877,40000,1.0,0.0,True,0.9991,0.5914,True,1,1024,11.709281,2.854927,0.254
Hunyuan3D-2,a_pair_of_headphones_on_a_statue_of_a_horse.glb,2.5434,True,,False,0.8224,0.1776,0.0,391,26166,40000,1.0,0.0,True,0.9983,0.6021,True,1,1024,9.434444,2.877816,0.252
Hunyuan3D-2,a_pickup_truck.glb,2.0629,True,,False,0.8252,0.1748,0.0,410,26073,40000,1.0,0.0,True,0.9991,0.6581,True,1,1024,7.617473,2.338996,0.236
Hunyuan3D-2,a_pig_in_a_forest.glb,2.1534,True,,False,0.8798,0.1202,0.0,237,23957,40000,1.0,0.0,True,0.9991,0.6008,True,1,1024,6.63352,2.908108,0.244
Hunyuan3D-2,a_plant.glb,2.7116,True,,False,0.6695,0.3305,0.0,2260,33513,40000,1.0,0.0,True,0.9991,0.6578,True,1,1024,5.936463,2.682708,0.286
Hunyuan3D-2,a_portrait_of_a_statue_of_a_pharaoh_wearing_steampunk_glasses.glb,2.4469,True,,False,0.8399,0.1601,0.0,322,25489,40000,1.0,0.0,True,0.9983,0.5961,True,1,1024,7.837572,2.736965,0.231
Hunyuan3D-2,a_pumpkin.glb,2.2534,True,,False,0.9139,0.0861,0.0,122,22806,40000,1.0,0.0,True,0.9991,0.6571,True,1,1024,12.103526,3.391666,0.248
Hunyuan3D-2,a_rabbit_with_white_fur_and_black-tipped_ears.glb,2.2378,True,,False,0.8662,0.1338,0.0,252,24544,40000,1.0,0.0,True,0.9991,0.6118,True,1,1024,7.653504,2.993377,0.218
Hunyuan3D-2,a_red_sphere_on_top_of_a_yellow_box.glb,1.8811,True,,False,0.8972,0.1028,0.0,269,23350,40000,1.0,0.0,True,0.999,0.7191,True,1,1024,9.841722,2.601965,0.259
Hunyuan3D-2,a_red_sports_car_on_the_road.glb,1.9661,True,,False,0.799,0.201,0.0,566,27185,40000,1.0,0.0,True,0.9991,0.6917,True,1,1024,6.161209,2.269888,0.249
Hunyuan3D-2,a_robot.glb,2.3644,True,,False,0.7887,0.2113,0.0,565,27580,40000,1.0,0.0,True,0.9991,0.6079,True,1,1024,5.529215,2.487498,0.279
Hunyuan3D-2,a_shoe.glb,2.0314,True,,False,0.8504,0.1496,0.0,334,25037,40000,1.0,0.0,True,0.9992,0.5652,True,1,1024,8.868815,2.63587,0.203
Hunyuan3D-2,a_small_house.glb,2.5219,True,,False,0.8248,0.1752,0.0,480,26090,40000,1.0,0.0,True,0.9991,0.7142,True,1,1024,18.248243,3.257941,0.289
Hunyuan3D-2,a_snowy_owl_standing_in_a_grassy_field.glb,2.8203,True,,False,0.7532,0.2468,0.0,1213,29594,40000,1.0,0.0,True,0.9982,0.6406,True,1,1024,9.077811,2.923518,0.28
Hunyuan3D-2,a_store_front.glb,1.7863,True,,False,0.8896,0.1104,0.0,400,23675,40000,1.0,0.0,True,0.9991,0.6755,True,1,1024,13.976357,2.672831,0.242
Hunyuan3D-2,a_sunken_submarine_at_the_bottom_of_the_ocean.glb,2.359,True,,False,0.7846,0.2154,0.0,796,27751,40000,1.0,0.0,True,0.9991,0.6893,True,1,1024,3.775502,2.329594,0.24
Hunyuan3D-2,a_sweatshirt.glb,2.0199,True,,False,0.9005,0.0995,0.0,187,23242,40000,1.0,0.0,True,0.9991,0.5847,True,1,1024,8.782809,2.713901,0.26
Hunyuan3D-2,a_thumbnail_image_of_an_ice_cream_cone.glb,2.368,True,,False,0.8776,0.1224,0.0,331,24051,40000,1.0,0.0,True,0.9991,0.6054,True,1,1024,2.668962,2.209252,0.232
Hunyuan3D-2,a_trash_bin.glb,1.9581,True,,False,0.8401,0.1599,0.0,559,25447,40000,1.0,0.0,True,0.9991,0.7002,True,1,1024,10.088793,2.679539,0.253
Hunyuan3D-2,a_wooden_post.glb,2.3061,True,,False,0.8644,0.1356,0.0,683,24436,40000,1.0,0.0,True,0.9991,0.6157,True,1,1024,1.666116,2.089355,0.283
Hunyuan3D-2,an_abstract_painting_of_a_spaceship.glb,2.4684,True,,False,0.808,0.192,0.0,462,26745,40000,1.0,0.0,True,0.9991,0.6421,True,1,1024,8.642295,2.758035,0.263
Hunyuan3D-2,an_aerial_view_of_the_Great_Pyramid.glb,2.5591,True,,False,0.7964,0.2036,0.0,654,27284,40000,1.0,0.0,True,0.9991,0.653,True,1,1024,10.530386,3.003624,0.261
Hunyuan3D-2,an_antique_chest.glb,2.2058,True,,False,0.8639,0.1361,0.0,295,24598,40000,1.0,0.0,True,0.9991,0.7086,True,1,1024,15.582461,3.029763,0.262
Hunyuan3D-2,an_antique_chest_with_three_drawers.glb,2.1518,True,,False,0.8311,0.1689,0.0,374,25828,40000,1.0,0.0,True,0.9991,0.7095,True,1,1024,13.793189,2.999117,0.244
Hunyuan3D-2,an_armchair.glb,2.2026,True,,False,0.8753,0.1247,0.0,296,24066,40000,1.0,0.0,True,0.9991,0.7111,True,1,1024,14.319967,3.269137,0.261
Hunyuan3D-2,an_avocado.glb,1.8694,True,,False,0.9363,0.0637,0.0,61,22023,40000,1.0,0.0,True,0.9991,0.645,True,1,1024,4.261451,2.43762,0.233
Hunyuan3D-2,an_elephant.glb,2.4195,True,,False,0.8759,0.1241,0.0,164,24123,40000,1.0,0.0,True,0.9991,0.5732,True,1,1024,10.046254,3.195946,0.255
